09/04/2022 20:46:39	GET	http://localhost:3000	/api/v1
09/04/2022 20:46:44	GET	http://localhost:3000	/api/v1
09/04/2022 20:46:52	GET	http://localhost:3000	/api/v1
09/04/2022 20:47:11	GET	http://localhost:3000	/api/v1
09/04/2022 20:47:13	GET	http://localhost:3000	/api/v1
09/04/2022 20:48:10	GET	http://localhost:3000	/api/v1
09/04/2022 20:50:09	GET	http://localhost:3000	/api/v1
09/04/2022 20:50:16	GET	http://localhost:3000	/api/v1
09/04/2022 20:50:25	OPTIONS	http://localhost:3000	/api/v1
09/04/2022 20:50:25	POST	http://localhost:3000	/api/v1
09/04/2022 20:50:34	GET	http://localhost:3000	/api/v1
09/04/2022 20:50:36	GET	http://localhost:3000	/api/v1
